Row,Column,Value
Genus:sp37,Genus:sp23,0.01857
Genus:sp37,Genus:sp24,0.04203
Genus:sp37,Genus:sp25,0.05065
Genus:sp37,Genus:sp26,0.04372
Genus:sp37,Genus:sp27,0.06518
Genus:sp37,Genus:sp28,0.04541
Genus:sp37,Genus:sp29,0.05166
Genus:sp37,Genus:sp3,0.00764
Genus:sp37,Genus:sp30,0.05424
Genus:sp37,Genus:sp31,0.05359
Genus:sp37,Genus:sp32,0.05415
Genus:sp37,Genus:sp33,0.06652
Genus:sp37,Genus:sp34,0.04345
Genus:sp37,Genus:sp35,0.05724
Genus:sp37,Genus:sp36,0.05203
Genus:sp37,Genus:sp37,0.07275
Genus:sp37,Genus:sp38,0.05702
Genus:sp37,Genus:sp39,0.0311
Genus:sp37,Genus:sp4,0.05009
Genus:sp37,Genus:sp40,0.05966
Genus:sp37,Genus:sp41,0.06151
Genus:sp37,Genus:sp42,0.02924
Genus:sp37,Genus:sp43,0.05929
Genus:sp37,Genus:sp44,0.06471
Genus:sp37,Genus:sp45,0.05589
Genus:sp37,Genus:sp46,0.01444
Genus:sp37,Genus:sp47,0.06741
Genus:sp37,Genus:sp48,0.06165
Genus:sp37,Genus:sp49,0.06065
Genus:sp37,Genus:sp5,0.07053
Genus:sp37,Genus:sp50,0.06303
Genus:sp37,Genus:sp51,0.06989
Genus:sp37,Genus:sp52,0.03608
Genus:sp37,Genus:sp53,0.07057
Genus:sp37,Genus:sp54,0.06355
Genus:sp37,Genus:sp55,0.07321
Genus:sp37,Genus:sp56,0.062
Genus:sp37,Genus:sp57,0.07506
Genus:sp37,Genus:sp58,0.05987
Genus:sp37,Genus:sp59,0.05973
Genus:sp37,Genus:sp6,0.05161
Genus:sp37,Genus:sp60,0.06233
Genus:sp37,Genus:sp61,0.06303
Genus:sp37,Genus:sp62,0.06047
Genus:sp37,Genus:sp63,0.06114
Genus:sp37,Genus:sp64,0.06536
Genus:sp37,Genus:sp65,0.06084
Genus:sp37,Genus:sp66,0.05691
Genus:sp37,Genus:sp67,0.06831
Genus:sp37,Genus:sp68,0.05626
Genus:sp37,Genus:sp69,0.05632
Genus:sp37,Genus:sp7,0.0507
Genus:sp37,Genus:sp8,0.06441
Genus:sp37,Genus:sp9,0.05375
Genus:sp38,Genus:sp10,0.04103
Genus:sp38,Genus:sp11,0.00188
Genus:sp38,Genus:sp12,0.03778
Genus:sp38,Genus:sp13,0.04255
Genus:sp38,Genus:sp14,0.02131
Genus:sp38,Genus:sp15,0.0579
Genus:sp38,Genus:sp16,0.03266
Genus:sp38,Genus:sp17,0.04283
Genus:sp38,Genus:sp18,0.04814
Genus:sp38,Genus:sp19,0.05238
Genus:sp38,Genus:sp2,0.04215
Genus:sp38,Genus:sp20,0.03975
Genus:sp38,Genus:sp21,0.03948
Genus:sp38,Genus:sp22,0.03883
Genus:sp38,Genus:sp23,0.04206
Genus:sp38,Genus:sp24,0.01656
Genus:sp38,Genus:sp25,0.04179
Genus:sp38,Genus:sp26,0.01778
Genus:sp38,Genus:sp27,0.05241
Genus:sp38,Genus:sp28,0.02656
Genus:sp38,Genus:sp29,0.04242
Genus:sp38,Genus:sp3,0.03764
Genus:sp38,Genus:sp30,0.04498
Genus:sp38,Genus:sp31,0.04005
Genus:sp38,Genus:sp32,0.04221
Genus:sp38,Genus:sp33,0.05161
Genus:sp38,Genus:sp34,0.024
Genus:sp38,Genus:sp35,0.04493
Genus:sp38,Genus:sp36,0.04573
Genus:sp38,Genus:sp37,0.05702
Genus:sp38,Genus:sp38,0.03897
Genus:sp38,Genus:sp39,0.06845
Genus:sp38,Genus:sp4,0.04018
Genus:sp38,Genus:sp40,0.0422
Genus:sp38,Genus:sp41,0.0534
Genus:sp38,Genus:sp42,0.06618
Genus:sp38,Genus:sp43,0.05644
Genus:sp38,Genus:sp44,0.06378
Genus:sp38,Genus:sp45,0.061
Genus:sp38,Genus:sp46,0.06581
Genus:sp38,Genus:sp47,0.05642
Genus:sp38,Genus:sp48,0.05494
Genus:sp38,Genus:sp49,0.05079
Genus:sp38,Genus:sp5,0.05137
Genus:sp38,Genus:sp50,0.05441
Genus:sp38,Genus:sp51,0.01107
Genus:sp38,Genus:sp52,0.07303
Genus:sp38,Genus:sp53,0.00323
Genus:sp38,Genus:sp54,0.05841
Genus:sp38,Genus:sp55,0.01744
Genus:sp38,Genus:sp56,0.05391
Genus:sp38,Genus:sp57,0.01016
Genus:sp38,Genus:sp58,0.05371
Genus:sp38,Genus:sp59,0.04136
Genus:sp38,Genus:sp6,0.0413
Genus:sp38,Genus:sp60,0.04044
Genus:sp38,Genus:sp61,0.04332
Genus:sp38,Genus:sp62,0.06442
Genus:sp38,Genus:sp63,0.04346
Genus:sp38,Genus:sp64,0.05445
Genus:sp38,Genus:sp65,0.0422
Genus:sp38,Genus:sp66,0.04018
Genus:sp38,Genus:sp67,0.00831
Genus:sp38,Genus:sp68,0.03756
Genus:sp38,Genus:sp69,0.05393
Genus:sp38,Genus:sp7,0.0377
Genus:sp38,Genus:sp8,0.04997
Genus:sp38,Genus:sp9,0.04494
Genus:sp39,Genus:sp10,0.05819
Genus:sp39,Genus:sp11,0.05306
Genus:sp39,Genus:sp12,0.05405
Genus:sp39,Genus:sp13,0.05373
Genus:sp39,Genus:sp14,0.05992
Genus:sp39,Genus:sp15,0.07274
Genus:sp39,Genus:sp16,0.06397
Genus:sp39,Genus:sp17,0.05632
Genus:sp39,Genus:sp18,0.04714
Genus:sp39,Genus:sp19,0.05782
Genus:sp39,Genus:sp2,0.04255
Genus:sp39,Genus:sp20,0.06644
Genus:sp39,Genus:sp21,0.05615
Genus:sp39,Genus:sp22,0.06644
Genus:sp39,Genus:sp23,0.06865
Genus:sp39,Genus:sp24,0.06093
Genus:sp39,Genus:sp25,0.0598
Genus:sp39,Genus:sp26,0.05802
Genus:sp39,Genus:sp27,0.05429
Genus:sp39,Genus:sp28,0.06523
Genus:sp39,Genus:sp29,0.06023
Genus:sp39,Genus:sp3,0.06705
Genus:sp39,Genus:sp30,0.06053
Genus:sp39,Genus:sp31,0.05666
Genus:sp39,Genus:sp32,0.05757
Genus:sp39,Genus:sp33,0.05598
Genus:sp39,Genus:sp34,0.06107
Genus:sp39,Genus:sp35,0.05956
Genus:sp39,Genus:sp36,0.04671
Genus:sp39,Genus:sp37,0.0311
Genus:sp39,Genus:sp38,0.06845
Genus:sp39,Genus:sp39,0.05178
Genus:sp39,Genus:sp4,0.05333
Genus:sp39,Genus:sp40,0.02001
Genus:sp39,Genus:sp41,0.04112
Genus:sp39,Genus:sp42,0.04991
Genus:sp39,Genus:sp43,0.04361
Genus:sp39,Genus:sp44,0.0528
Genus:sp39,Genus:sp45,0.04987
Genus:sp39,Genus:sp46,0.04926
Genus:sp39,Genus:sp47,0.04604
Genus:sp39,Genus:sp48,0.04572
Genus:sp39,Genus:sp49,0.03978
Genus:sp39,Genus:sp5,0.02754
Genus:sp39,Genus:sp50,0.04491
Genus:sp39,Genus:sp51,0.04072
Genus:sp39,Genus:sp52,0.0565
Genus:sp39,Genus:sp53,0.04184
Genus:sp39,Genus:sp54,0.04884
Genus:sp39,Genus:sp55,0.03871
Genus:sp39,Genus:sp56,0.04015
Genus:sp39,Genus:sp57,0.04108
Genus:sp39,Genus:sp58,0.04021
Genus:sp39,Genus:sp59,0.0209
Genus:sp39,Genus:sp6,0.05786
Genus:sp39,Genus:sp60,0.01546
Genus:sp39,Genus:sp61,0.0168
Genus:sp39,Genus:sp62,0.05308
Genus:sp39,Genus:sp63,0.02257
Genus:sp39,Genus:sp64,0.04317
Genus:sp39,Genus:sp65,0.01671
Genus:sp39,Genus:sp66,0.00131
Genus:sp39,Genus:sp67,0.03674
Genus:sp39,Genus:sp68,0.00126
Genus:sp39,Genus:sp69,0.04421
Genus:sp39,Genus:sp7,0.05631
Genus:sp39,Genus:sp8,0.05071
Genus:sp39,Genus:sp9,0.05557
Genus:sp4,Genus:sp10,0.03968
Genus:sp4,Genus:sp11,0.00605
Genus:sp4,Genus:sp12,0.04521
Genus:sp4,Genus:sp13,0.04121
Genus:sp4,Genus:sp14,0.05792
Genus:sp4,Genus:sp15,0.04241
Genus:sp4,Genus:sp16,0.01086
Genus:sp4,Genus:sp17,0.04485
Genus:sp4,Genus:sp18,0.05807
Genus:sp4,Genus:sp19,0.04755
Genus:sp4,Genus:sp2,0.05135
Genus:sp4,Genus:sp20,0.042
Genus:sp4,Genus:sp21,0.04539
Genus:sp4,Genus:sp22,0.04794
Genus:sp4,Genus:sp23,0.04204
Genus:sp4,Genus:sp24,0.04552
Genus:sp4,Genus:sp25,0.04173
Genus:sp4,Genus:sp26,0.05605
Genus:sp4,Genus:sp27,0.04392
Genus:sp4,Genus:sp28,0.0467
Genus:sp4,Genus:sp29,0.04552
Genus:sp4,Genus:sp3,0.06856
Genus:sp4,Genus:sp30,0.04223
Genus:sp4,Genus:sp31,0.0426
Genus:sp4,Genus:sp32,0.05712
Genus:sp4,Genus:sp33,0.04346
Genus:sp4,Genus:sp34,0.04496
Genus:sp4,Genus:sp35,0.04024
Genus:sp4,Genus:sp36,0.05517
Genus:sp4,Genus:sp37,0.05009
Genus:sp4,Genus:sp38,0.04018
Genus:sp4,Genus:sp39,0.05333
Genus:sp4,Genus:sp4,0.05923
Genus:sp4,Genus:sp40,0.03981
Genus:sp4,Genus:sp41,0.04354
Genus:sp4,Genus:sp42,0.05259
Genus:sp4,Genus:sp43,0.01376
Genus:sp4,Genus:sp44,0.0581
Genus:sp4,Genus:sp45,0.05042
Genus:sp4,Genus:sp46,0.05315
Genus:sp4,Genus:sp47,0.04612
Genus:sp4,Genus:sp48,0.02003
Genus:sp4,Genus:sp49,0.04097
Genus:sp4,Genus:sp5,0.04442
Genus:sp4,Genus:sp50,0.04406
Genus:sp4,Genus:sp51,0.0484
Genus:sp4,Genus:sp52,0.05953
Genus:sp4,Genus:sp53,0.04742
Genus:sp4,Genus:sp54,0.01795
Genus:sp4,Genus:sp55,0.04609
Genus:sp4,Genus:sp56,0.04169
Genus:sp4,Genus:sp57,0.05033
Genus:sp4,Genus:sp58,0.0415
Genus:sp4,Genus:sp59,0.04248
Genus:sp4,Genus:sp6,0.0407
Genus:sp4,Genus:sp60,0.04394
Genus:sp4,Genus:sp61,0.04408
Genus:sp4,Genus:sp62,0.05237
Genus:sp4,Genus:sp63,0.03911
Genus:sp4,Genus:sp64,0.04493
Genus:sp4,Genus:sp65,0.04148
Genus:sp4,Genus:sp66,0.03914
Genus:sp4,Genus:sp67,0.0468
Genus:sp4,Genus:sp68,0.0389
Genus:sp4,Genus:sp69,0.01714
Genus:sp4,Genus:sp7,0.05219
Genus:sp4,Genus:sp8,0.04282
Genus:sp4,Genus:sp9,0.01511
Genus:sp40,Genus:sp10,0.0417
Genus:sp40,Genus:sp11,0.01963
Genus:sp40,Genus:sp12,0.03843
Genus:sp40,Genus:sp13,0.04302
Genus:sp40,Genus:sp14,0.00375
Genus:sp40,Genus:sp15,0.05936
Genus:sp40,Genus:sp16,0.03756
Genus:sp40,Genus:sp17,0.04252
Genus:sp40,Genus:sp18,0.05198
Genus:sp40,Genus:sp19,0.05592
Genus:sp40,Genus:sp2,0.04397
Genus:sp40,Genus:sp20,0.04195
Genus:sp40,Genus:sp21,0.04022
Genus:sp40,Genus:sp22,0.04136
Genus:sp40,Genus:sp23,0.04337
Genus:sp40,Genus:sp24,0.02303
Genus:sp40,Genus:sp25,0.04302
Genus:sp40,Genus:sp26,0.0222
Genus:sp40,Genus:sp27,0.05572
Genus:sp40,Genus:sp28,0.01751
Genus:sp40,Genus:sp29,0.04368
Genus:sp40,Genus:sp3,0.03982
Genus:sp40,Genus:sp30,0.04294
Genus:sp40,Genus:sp31,0.04232
Genus:sp40,Genus:sp32,0.0432
Genus:sp40,Genus:sp33,0.05431
Genus:sp40,Genus:sp34,0.01428
Genus:sp40,Genus:sp35,0.04586
Genus:sp40,Genus:sp36,0.04489
Genus:sp40,Genus:sp37,0.05966
Genus:sp40,Genus:sp38,0.0422
Genus:sp40,Genus:sp39,0.02001
Genus:sp40,Genus:sp4,0.03981
Genus:sp40,Genus:sp40,0.0586
Genus:sp40,Genus:sp41,0.05845
Genus:sp40,Genus:sp42,0.00669
Genus:sp40,Genus:sp43,0.05617
Genus:sp40,Genus:sp44,0.05712
Genus:sp40,Genus:sp45,0.05065
Genus:sp40,Genus:sp46,0.02317
Genus:sp40,Genus:sp47,0.06334
Genus:sp40,Genus:sp48,0.05924
Genus:sp40,Genus:sp49,0.05365
Genus:sp40,Genus:sp5,0.05735
Genus:sp40,Genus:sp50,0.05755
Genus:sp40,Genus:sp51,0.06771
Genus:sp40,Genus:sp52,0.01579
Genus:sp40,Genus:sp53,0.06609
Genus:sp40,Genus:sp54,0.06105
Genus:sp40,Genus:sp55,0.0672
Genus:sp40,Genus:sp56,0.05437
Genus:sp40,Genus:sp57,0.07075
Genus:sp40,Genus:sp58,0.05715
Genus:sp40,Genus:sp59,0.05823
Genus:sp40,Genus:sp6,0.04281
Genus:sp40,Genus:sp60,0.05881
Genus:sp40,Genus:sp61,0.06091
Genus:sp40,Genus:sp62,0.05145
Genus:sp40,Genus:sp63,0.05716
Genus:sp40,Genus:sp64,0.06264
Genus:sp40,Genus:sp65,0.05643
Genus:sp40,Genus:sp66,0.05018
Genus:sp40,Genus:sp67,0.06477
Genus:sp40,Genus:sp68,0.05287
Genus:sp40,Genus:sp69,0.0561
Genus:sp40,Genus:sp7,0.04114
Genus:sp40,Genus:sp8,0.05418
Genus:sp40,Genus:sp9,0.04625
Genus:sp41,Genus:sp10,0.0472
Genus:sp41,Genus:sp11,0.03941
Genus:sp41,Genus:sp12,0.04197
Genus:sp41,Genus:sp13,0.01981
Genus:sp41,Genus:sp14,0.03985
Genus:sp41,Genus:sp15,0.03435
Genus:sp41,Genus:sp16,0.04881
Genus:sp41,Genus:sp17,0.04694
Genus:sp41,Genus:sp18,0.04868
Genus:sp41,Genus:sp19,0.05702
Genus:sp41,Genus:sp2,0.04203
Genus:sp41,Genus:sp20,0.05387
Genus:sp41,Genus:sp21,0.01517
Genus:sp41,Genus:sp22,0.05186
Genus:sp41,Genus:sp23,0.05275
Genus:sp41,Genus:sp24,0.04184
Genus:sp41,Genus:sp25,0.01838
Genus:sp41,Genus:sp26,0.04485
Genus:sp41,Genus:sp27,0.0598
Genus:sp41,Genus:sp28,0.04746
Genus:sp41,Genus:sp29,0.01964
Genus:sp41,Genus:sp3,0.05146
Genus:sp41,Genus:sp30,0.01841
Genus:sp41,Genus:sp31,0.017
Genus:sp41,Genus:sp32,0.01753
Genus:sp41,Genus:sp33,0.05828
Genus:sp41,Genus:sp34,0.04466
Genus:sp41,Genus:sp35,0.02026
Genus:sp41,Genus:sp36,0.04232
Genus:sp41,Genus:sp37,0.06151
Genus:sp41,Genus:sp38,0.0534
Genus:sp41,Genus:sp39,0.04112
Genus:sp41,Genus:sp4,0.04354
Genus:sp41,Genus:sp40,0.05845
Genus:sp41,Genus:sp41,0.04068
Genus:sp41,Genus:sp42,0.05368
Genus:sp41,Genus:sp43,0.04256
Genus:sp41,Genus:sp44,0.05625
Genus:sp41,Genus:sp45,0.04976
Genus:sp41,Genus:sp46,0.05403
Genus:sp41,Genus:sp47,0.04667
Genus:sp41,Genus:sp48,0.04782
Genus:sp41,Genus:sp49,0.04065
Genus:sp41,Genus:sp5,0.0566
Genus:sp41,Genus:sp50,0.04601
Genus:sp41,Genus:sp51,0.04239
Genus:sp41,Genus:sp52,0.06328
Genus:sp41,Genus:sp53,0.04485
Genus:sp41,Genus:sp54,0.04942
Genus:sp41,Genus:sp55,0.04376
Genus:sp41,Genus:sp56,0.04303
Genus:sp41,Genus:sp57,0.04237
Genus:sp41,Genus:sp58,0.03885
Genus:sp41,Genus:sp59,0.02427
Genus:sp41,Genus:sp6,0.01917
Genus:sp41,Genus:sp60,0.0222
Genus:sp41,Genus:sp61,0.02368
Genus:sp41,Genus:sp62,0.0566
Genus:sp41,Genus:sp63,0.00386
Genus:sp41,Genus:sp64,0.04187
Genus:sp41,Genus:sp65,0.02199
Genus:sp41,Genus:sp66,0.02054
Genus:sp41,Genus:sp67,0.03943
Genus:sp41,Genus:sp68,0.01893
Genus:sp41,Genus:sp69,0.04536
Genus:sp41,Genus:sp7,0.01616
Genus:sp41,Genus:sp8,0.05773
Genus:sp41,Genus:sp9,0.04978
Genus:sp42,Genus:sp10,0.05594
Genus:sp42,Genus:sp11,0.04976
Genus:sp42,Genus:sp12,0.05377
Genus:sp42,Genus:sp13,0.05157
Genus:sp42,Genus:sp14,0.05585
Genus:sp42,Genus:sp15,0.06874
Genus:sp42,Genus:sp16,0.06173
Genus:sp42,Genus:sp17,0.05569
Genus:sp42,Genus:sp18,0.04884
Genus:sp42,Genus:sp19,0.05561
Genus:sp42,Genus:sp2,0.04259
Genus:sp42,Genus:sp20,0.06339
Genus:sp42,Genus:sp21,0.05299
Genus:sp42,Genus:sp22,0.06393
Genus:sp42,Genus:sp23,0.06458
Genus:sp42,Genus:sp24,0.05895
Genus:sp42,Genus:sp25,0.05626
Genus:sp42,Genus:sp26,0.05662
Genus:sp42,Genus:sp27,0.05679
Genus:sp42,Genus:sp28,0.06246
Genus:sp42,Genus:sp29,0.05658
Genus:sp42,Genus:sp3,0.06314
Genus:sp42,Genus:sp30,0.05622
Genus:sp42,Genus:sp31,0.05301
Genus:sp42,Genus:sp32,0.05432
Genus:sp42,Genus:sp33,0.05441
Genus:sp42,Genus:sp34,0.05772
Genus:sp42,Genus:sp35,0.05665
Genus:sp42,Genus:sp36,0.04385
Genus:sp42,Genus:sp37,0.02924
Genus:sp42,Genus:sp38,0.06618
Genus:sp42,Genus:sp39,0.04991
Genus:sp42,Genus:sp4,0.05259
Genus:sp42,Genus:sp40,0.00669
Genus:sp42,Genus:sp41,0.05368
Genus:sp42,Genus:sp42,0.05374
Genus:sp42,Genus:sp43,0.04598
Genus:sp42,Genus:sp44,0.05524
Genus:sp42,Genus:sp45,0.05036
Genus:sp42,Genus:sp46,0.054
Genus:sp42,Genus:sp47,0.01921
Genus:sp42,Genus:sp48,0.05139
Genus:sp42,Genus:sp49,0.01535
Genus:sp42,Genus:sp5,0.02588
Genus:sp42,Genus:sp50,0.02189
Genus:sp42,Genus:sp51,0.0532
Genus:sp42,Genus:sp52,0.06022
Genus:sp42,Genus:sp53,0.0566
Genus:sp42,Genus:sp54,0.0539
Genus:sp42,Genus:sp55,0.05177
Genus:sp42,Genus:sp56,0.03379
Genus:sp42,Genus:sp57,0.05489
Genus:sp42,Genus:sp58,0.01542
Genus:sp42,Genus:sp59,0.04343
Genus:sp42,Genus:sp6,0.05331
Genus:sp42,Genus:sp60,0.04157
Genus:sp42,Genus:sp61,0.04378
Genus:sp42,Genus:sp62,0.05317
Genus:sp42,Genus:sp63,0.0423
Genus:sp42,Genus:sp64,0.01937
Genus:sp42,Genus:sp65,0.04253
Genus:sp42,Genus:sp66,0.04225
Genus:sp42,Genus:sp67,0.0507
Genus:sp42,Genus:sp68,0.03997
Genus:sp42,Genus:sp69,0.04906
Genus:sp42,Genus:sp7,0.05365
Genus:sp42,Genus:sp8,0.05182
Genus:sp42,Genus:sp9,0.05528
Genus:sp43,Genus:sp10,0.01899
Genus:sp43,Genus:sp11,0.04322
Genus:sp43,Genus:sp12,0.01206
Genus:sp43,Genus:sp13,0.04936
Genus:sp43,Genus:sp14,0.04482
Genus:sp43,Genus:sp15,0.06273
Genus:sp43,Genus:sp16,0.04865
Genus:sp43,Genus:sp17,0.016
Genus:sp43,Genus:sp18,0.04705
Genus:sp43,Genus:sp19,0.05845
Genus:sp43,Genus:sp2,0.04317
Genus:sp43,Genus:sp20,0.05269
Genus:sp43,Genus:sp21,0.04676
Genus:sp43,Genus:sp22,0.05068
Genus:sp43,Genus:sp23,0.05315
Genus:sp43,Genus:sp24,0.04571
Genus:sp43,Genus:sp25,0.05089
Genus:sp43,Genus:sp26,0.04244
Genus:sp43,Genus:sp27,0.05497
Genus:sp43,Genus:sp28,0.04997
Genus:sp43,Genus:sp29,0.05073
Genus:sp43,Genus:sp3,0.05491
Genus:sp43,Genus:sp30,0.04933
Genus:sp43,Genus:sp31,0.04727
Genus:sp43,Genus:sp32,0.04686
Genus:sp43,Genus:sp33,0.05591
Genus:sp43,Genus:sp34,0.04738
Genus:sp43,Genus:sp35,0.04874
Genus:sp43,Genus:sp36,0.04381
Genus:sp43,Genus:sp37,0.05929
Genus:sp43,Genus:sp38,0.05644
Genus:sp43,Genus:sp39,0.04361
Genus:sp43,Genus:sp4,0.01376
Genus:sp43,Genus:sp40,0.05617
Genus:sp43,Genus:sp41,0.04256
Genus:sp43,Genus:sp42,0.04598
Genus:sp43,Genus:sp43,0.05667
Genus:sp43,Genus:sp44,0.05521
Genus:sp43,Genus:sp45,0.04915
Genus:sp43,Genus:sp46,0.02193
Genus:sp43,Genus:sp47,0.06082
Genus:sp43,Genus:sp48,0.05967
Genus:sp43,Genus:sp49,0.05222
Genus:sp43,Genus:sp5,0.06092
Genus:sp43,Genus:sp50,0.0557
Genus:sp43,Genus:sp51,0.06365
Genus:sp43,Genus:sp52,0.01741
Genus:sp43,Genus:sp53,0.06572
Genus:sp43,Genus:sp54,0.06286
Genus:sp43,Genus:sp55,0.06534
Genus:sp43,Genus:sp56,0.05401
Genus:sp43,Genus:sp57,0.06843
Genus:sp43,Genus:sp58,0.0543
Genus:sp43,Genus:sp59,0.05547
Genus:sp43,Genus:sp6,0.04918
Genus:sp43,Genus:sp60,0.05709
Genus:sp43,Genus:sp61,0.05653
Genus:sp43,Genus:sp62,0.05296
Genus:sp43,Genus:sp63,0.05476
Genus:sp43,Genus:sp64,0.05876
Genus:sp43,Genus:sp65,0.05458
Genus:sp43,Genus:sp66,0.04921
Genus:sp43,Genus:sp67,0.06177
Genus:sp43,Genus:sp68,0.05029
Genus:sp43,Genus:sp69,0.0557
Genus:sp43,Genus:sp7,0.04562
Genus:sp43,Genus:sp8,0.05181
Genus:sp43,Genus:sp9,0.04434
Genus:sp44,Genus:sp10,0.05762
Genus:sp44,Genus:sp11,0.05043
Genus:sp44,Genus:sp12,0.05243
Genus:sp44,Genus:sp13,0.0569
Genus:sp44,Genus:sp14,0.05873
Genus:sp44,Genus:sp15,0.07459
Genus:sp44,Genus:sp16,0.06034
Genus:sp44,Genus:sp17,0.06014
Genus:sp44,Genus:sp18,0.03089
Genus:sp44,Genus:sp19,0.00206
Genus:sp44,Genus:sp2,0.03957
Genus:sp44,Genus:sp20,0.06455
Genus:sp44,Genus:sp21,0.0562
Genus:sp44,Genus:sp22,0.06255
Genus:sp44,Genus:sp23,0.06706
Genus:sp44,Genus:sp24,0.05785
Genus:sp44,Genus:sp25,0.05824
Genus:sp44,Genus:sp26,0.05902
Genus:sp44,Genus:sp27,0.03459
Genus:sp44,Genus:sp28,0.06223
Genus:sp44,Genus:sp29,0.06216
Genus:sp44,Genus:sp3,0.0635
Genus:sp44,Genus:sp30,0.05757
Genus:sp44,Genus:sp31,0.05707
Genus:sp44,Genus:sp32,0.05763
Genus:sp44,Genus:sp33,0.03555
Genus:sp44,Genus:sp34,0.06152
Genus:sp44,Genus:sp35,0.05864
Genus:sp44,Genus:sp36,0.04572
Genus:sp44,Genus:sp37,0.06471
Genus:sp44,Genus:sp38,0.06378
Genus:sp44,Genus:sp39,0.0528
Genus:sp44,Genus:sp4,0.0581
Genus:sp44,Genus:sp40,0.05712
Genus:sp44,Genus:sp41,0.05625
Genus:sp44,Genus:sp42,0.05524
Genus:sp44,Genus:sp43,0.05521
Genus:sp44,Genus:sp44,0.05924
Genus:sp44,Genus:sp45,0.05232
Genus:sp44,Genus:sp46,0.05597
Genus:sp44,Genus:sp47,0.05161
Genus:sp44,Genus:sp48,0.02292
Genus:sp44,Genus:sp49,0.0433
Genus:sp44,Genus:sp5,0.05769
Genus:sp44,Genus:sp50,0.04828
Genus:sp44,Genus:sp51,0.05484
Genus:sp44,Genus:sp52,0.0605
Genus:sp44,Genus:sp53,0.05373
Genus:sp44,Genus:sp54,0.02158
Genus:sp44,Genus:sp55,0.05116
Genus:sp44,Genus:sp56,0.04155
Genus:sp44,Genus:sp57,0.05666
Genus:sp44,Genus:sp58,0.04319
Genus:sp44,Genus:sp59,0.04482
Genus:sp44,Genus:sp6,0.05725
Genus:sp44,Genus:sp60,0.0475
Genus:sp44,Genus:sp61,0.04637
Genus:sp44,Genus:sp62,0.05327
Genus:sp44,Genus:sp63,0.04309
Genus:sp44,Genus:sp64,0.04971
Genus:sp44,Genus:sp65,0.04355
Genus:sp44,Genus:sp66,0.04318
Genus:sp44,Genus:sp67,0.05139
Genus:sp44,Genus:sp68,0.0424
Genus:sp44,Genus:sp69,0.0203
Genus:sp44,Genus:sp7,0.05812
Genus:sp44,Genus:sp8,0.03287
Genus:sp44,Genus:sp9,0.05132
Genus:sp45,Genus:sp10,0.05133
Genus:sp45,Genus:sp11,0.04893
Genus:sp45,Genus:sp12,0.04818
Genus:sp45,Genus:sp13,0.05033
Genus:sp45,Genus:sp14,0.05314
Genus:sp45,Genus:sp15,0.06957
Genus:sp45,Genus:sp16,0.05752
Genus:sp45,Genus:sp17,0.05222
Genus:sp45,Genus:sp18,0.02311
Genus:sp45,Genus:sp19,0.01603
Genus:sp45,Genus:sp2,0.03266
Genus:sp45,Genus:sp20,0.05937
Genus:sp45,Genus:sp21,0.05068
Genus:sp45,Genus:sp22,0.05912
Genus:sp45,Genus:sp23,0.06066
Genus:sp45,Genus:sp24,0.05439
Genus:sp45,Genus:sp25,0.05346
Genus:sp45,Genus:sp26,0.05391
Genus:sp45,Genus:sp27,0.0323
Genus:sp45,Genus:sp28,0.05893
Genus:sp45,Genus:sp29,0.05724
Genus:sp45,Genus:sp3,0.05847
Genus:sp45,Genus:sp30,0.05224
Genus:sp45,Genus:sp31,0.05213
Genus:sp45,Genus:sp32,0.05202
Genus:sp45,Genus:sp33,0.03112
Genus:sp45,Genus:sp34,0.0556
Genus:sp45,Genus:sp35,0.05329
Genus:sp45,Genus:sp36,0.03983
Genus:sp45,Genus:sp37,0.05589
Genus:sp45,Genus:sp38,0.061
Genus:sp45,Genus:sp39,0.04987
Genus:sp45,Genus:sp4,0.05042
Genus:sp45,Genus:sp40,0.05065
Genus:sp45,Genus:sp41,0.04976
Genus:sp45,Genus:sp42,0.05036
Genus:sp45,Genus:sp43,0.04915
Genus:sp45,Genus:sp44,0.05232
Genus:sp45,Genus:sp45,0.01501
Genus:sp45,Genus:sp46,0.05466
Genus:sp45,Genus:sp47,0.06095
Genus:sp45,Genus:sp48,0.06085
Genus:sp45,Genus:sp49,0.05462
Genus:sp45,Genus:sp5,0.05147
Genus:sp45,Genus:sp50,0.0605
Genus:sp45,Genus:sp51,0.06611
Genus:sp45,Genus:sp52,0.06467
Genus:sp45,Genus:sp53,0.0659
Genus:sp45,Genus:sp54,0.06413
Genus:sp45,Genus:sp55,0.06433
Genus:sp45,Genus:sp56,0.06011
Genus:sp45,Genus:sp57,0.06511
Genus:sp45,Genus:sp58,0.05479
Genus:sp45,Genus:sp59,0.05898
Genus:sp45,Genus:sp6,0.05166
Genus:sp45,Genus:sp60,0.05835
Genus:sp45,Genus:sp61,0.05806
Genus:sp45,Genus:sp62,0.01396
Genus:sp45,Genus:sp63,0.05859
Genus:sp45,Genus:sp64,0.06089
Genus:sp45,Genus:sp65,0.05766
Genus:sp45,Genus:sp66,0.05424
Genus:sp45,Genus:sp67,0.06082
Genus:sp45,Genus:sp68,0.05115
Genus:sp45,Genus:sp69,0.06007
Genus:sp45,Genus:sp7,0.05319
Genus:sp45,Genus:sp8,0.0285
Genus:sp45,Genus:sp9,0.04729
